Serial number,IL,cation_smiles,anion_smiles,ion_smiles,S_smiles,rea_smiles,Time,T,P,Amount,pro_smiles,solvent,Addition structure,Ref,TON,TOF(h-1),Sec.,Cov.,Yield
IM00311,BMImAla,CCCC[n+]1ccn(C)c1,CC(N)C(=O)[O-],CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1,ClC*,ClCC1CO1,18,130,4,3,O=C1OCC(CCl)O1,0,0,S-2010-2,,,,,0.96
IM00312,BMImAla,CCCC[n+]1ccn(C)c1,CC(N)C(=O)[O-],CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1,c1ccccc1OC*,c1ccc(OCC2CO2)cc1,18,130,4,3,O=C1OCC(COc2ccccc2)O1,0,0,S-2010-2,,,,,0.92
IM00313,BMImAla,CCCC[n+]1ccn(C)c1,CC(N)C(=O)[O-],CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1,CC(C)OC*,CC(C)OCC1CO1,18,130,4,3,CC(C)OCC1COC(=O)O1,0,0,S-2010-2,,,,,0.93
IM00314,[BMIm][Glu],CCCC[n+]1ccn(C)c1,NC(CCC(=O)O)C(=O)[O-],CCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],C*,CC1CO1,8,130,4,1,CC1COC(=O)O1,0,0,S-2010-2,,,,,0.35
IM00315,[BMIm][Lys],CCCC[n+]1ccn(C)c1,NCCCCC(N)C(=O)[O-],CCCC[n+]1ccn(C)c1.NCCCCC(N)C(=O)[O-],C*,CC1CO1,8,130,4,1,CC1COC(=O)O1,0,0,S-2010-2,,,,,0.4
IM00316,[BMIm][Ser],CCCC[n+]1ccn(C)c1,NC(CO)C(=O)[O-],CCCC[n+]1ccn(C)c1.NC(CO)C(=O)[O-],C*,CC1CO1,8,130,4,1,CC1COC(=O)O1,0,0,S-2010-2,,,,,0.2
IM00317,BMImCl,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-],C=CCOC*,C=CCOCC1CO1,48,45,0.96,5,C=CCOCC1COC(=O)O1,0,0,S-2006-2,,,,,0.539
IM00318,HMImCl ,CCCCCC[n+]1ccn(C)c1,[Cl-],CCCCCC[n+]1ccn(C)c1.[Cl-],C=CCOC*,C=CCOCC1CO1,48,100,0.1,5,C=CCOCC1COC(=O)O1,0,0,S-2006-2,,,,,0.427
IM00319,HMImCl ,CCCCCC[n+]1ccn(C)c1,[Cl-],CCCCCC[n+]1ccn(C)c1.[Cl-],C=CCOC*,C=CCOCC1CO1,48,100,0.48,5,C=CCOCC1COC(=O)O1,0,0,S-2006-2,,,,,0.706
IM00320,HMImCl ,CCCCCC[n+]1ccn(C)c1,[Cl-],CCCCCC[n+]1ccn(C)c1.[Cl-],C=CCOC*,C=CCOCC1CO1,48,45,0.96,5,C=CCOCC1COC(=O)O1,0,0,S-2006-2,,,,,0.57
IM00321,HMImCl ,CCCCCC[n+]1ccn(C)c1,[Cl-],CCCCCC[n+]1ccn(C)c1.[Cl-],C=CCOC*,C=CCOCC1CO1,48,60,0.96,5,C=CCOCC1COC(=O)O1,0,0,S-2006-2,,,,,0.647
IM00322,HMImCl ,CCCCCC[n+]1ccn(C)c1,[Cl-],CCCCCC[n+]1ccn(C)c1.[Cl-],C=CCOC*,C=CCOCC1CO1,48,80,0.96,5,C=CCOCC1COC(=O)O1,0,0,S-2006-2,,,,,0.766
IM00323,HMImCl ,CCCCCC[n+]1ccn(C)c1,[Cl-],CCCCCC[n+]1ccn(C)c1.[Cl-],C=CCOC*,C=CCOCC1CO1,48,100,0.96,5,C=CCOCC1COC(=O)O1,0,0,S-2006-2,,,,,0.798
IM00324,HMImCl ,CCCCCC[n+]1ccn(C)c1,[Cl-],CCCCCC[n+]1ccn(C)c1.[Cl-],C=CCOC*,C=CCOCC1CO1,48,120,0.96,5,C=CCOCC1COC(=O)O1,0,0,S-2006-2,,,,,0.781
IM00325,HMImCl ,CCCCCC[n+]1ccn(C)c1,[Cl-],CCCCCC[n+]1ccn(C)c1.[Cl-],C=CCOC*,C=CCOCC1CO1,48,100,3.45,5,C=CCOCC1COC(=O)O1,0,0,S-2006-2,,,,,0.976
IM00326,HMImCl ,CCCCCC[n+]1ccn(C)c1,[Cl-],CCCCCC[n+]1ccn(C)c1.[Cl-],C=CCOC*,C=CCOCC1CO1,24,100,0.96,5,C=CCOCC1COC(=O)O1,0,0,S-2006-2,,,,,0.495
IM00327,HMImCl ,CCCCCC[n+]1ccn(C)c1,[Cl-],CCCCCC[n+]1ccn(C)c1.[Cl-],C=CCOC*,C=CCOCC1CO1,6,100,0.96,5,C=CCOCC1COC(=O)O1,0,0,S-2006-2,,,,,0.39
IM00328,EMImCl ,CC[n+]1ccn(C)c1,[Cl-],CC[n+]1ccn(C)c1.[Cl-],C=CCOC*,C=CCOCC1CO1,48,45,0.96,5,C=CCOCC1COC(=O)O1,0,0,S-2006-2,,,,,0.086
IM00329,EMImCl ,CC[n+]1ccn(C)c1,[Cl-],CC[n+]1ccn(C)c1.[Cl-],C=CCOC*,C=CCOCC1CO1,48,100,0.96,5,C=CCOCC1COC(=O)O1,0,0,S-2006-2,,,,,0.298
IM00330,EMImBF4 ,CC[n+]1ccn(C)c1,F[B-](F)(F)F,CC[n+]1ccn(C)c1.F[B-](F)(F)F,C=CCOC*,C=CCOCC1CO1,48,100,0.96,5,C=CCOCC1COC(=O)O1,0,0,S-2006-2,,,,,0.16
IM00331,EMImPF6 ,CC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,C=CCOC*,C=CCOCC1CO1,48,100,0.96,5,C=CCOCC1COC(=O)O1,0,0,S-2006-2,,,,,0.044
IM00332,[BMIm]Br,CCCC[n+]1ccn(C)c1,[Br-],CCCC[n+]1ccn(C)c1.[Br-],[H+],C1CO1,2.5,100,6.2,0.05,O=C1OCCO1,0,0,S-2017-8,,,,,0.031
IM00333,[BMIm]Br,CCCC[n+]1ccn(C)c1,[Br-],CCCC[n+]1ccn(C)c1.[Br-],[H+],C1CO1,2.5,120,6.2,0.05,O=C1OCCO1,0,0,S-2017-8,,,,,0.148
IM00334,[BMIm]Br,CCCC[n+]1ccn(C)c1,[Br-],CCCC[n+]1ccn(C)c1.[Br-],[H+],C1CO1,2.5,140,6.2,0.05,O=C1OCCO1,0,0,S-2017-8,,,,,0.281
IM00335,[BMIm]Br,CCCC[n+]1ccn(C)c1,[Br-],CCCC[n+]1ccn(C)c1.[Br-],[H+],C1CO1,2.5,180,6.2,0.05,O=C1OCCO1,0,0,S-2017-8,,,,,0.574
IM00336,[BMIm]Cl,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-],[H+],C1CO1,2.5,140,6.2,0.05,O=C1OCCO1,0,0,S-2017-8,,,,,0.369
IM00337,[BMIm]Cl,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-],[H+],C1CO1,2.5,180,6.2,0.05,O=C1OCCO1,0,0,S-2017-8,,,,,0.708
IM00338,,CC(O)Cn1cc[n+](C)c1,[Cl-],CC(O)Cn1cc[n+](C)c1.[Cl-],c1ccccc1*,c1ccc(C2CO2)cc1,4,150,5,10,O=C1OCC(c2ccccc2)O1,0,0,S-2023-1,,,,,0.99
IM00339,,CCCCn1cc[n+](C)c1,[Cl-],CCCCn1cc[n+](C)c1.[Cl-],c1ccccc1*,c1ccc(C2CO2)cc1,4,150,5,10,O=C1OCC(c2ccccc2)O1,0,0,S-2023-1,,,,,0.99
IM00340,,CCCCn1cc[n+](C)c1,[Br-],CCCCn1cc[n+](C)c1.[Br-],c1ccccc1*,c1ccc(C2CO2)cc1,4,150,5,10,O=C1OCC(c2ccccc2)O1,0,0,S-2023-1,,,,,0.99
IM00341,,CC(O)Cn1cc[n+](C)c1,[Cl-],CC(O)Cn1cc[n+](C)c1.[Cl-],c1ccccc1*,c1ccc(C2CO2)cc1,4,100,5,10,O=C1OCC(c2ccccc2)O1,0,0,S-2023-1,,,,,0.99
IM00342,,CCCCn1cc[n+](C)c1,[Br-],CCCCn1cc[n+](C)c1.[Br-],c1ccccc1*,c1ccc(C2CO2)cc1,4,100,5,10,O=C1OCC(c2ccccc2)O1,0,0,S-2023-1,,,,,0.7
IM00343,,CCCCCCn1cc[n+](C)c1,O=C([O-])C(F)(F)F,CCCCCCn1cc[n+](C)c1.O=C([O-])C(F)(F)F,C*,CC1CO1,4,130,3,1,CC1COC(=O)O1,0,0,AL-2023-4,,,,,0.936
IM00344,,CCCCCCCCn1cc[n+](C)c1,O=C([O-])C(F)(F)F,CCCCCCCCn1cc[n+](C)c1.O=C([O-])C(F)(F)F,C*,CC1CO1,4,130,3,1,CC1COC(=O)O1,0,0,AL-2023-4,,,,,0.928
IM00345,,CCCCCCCCCCCCCCCCn1cc[n+](C)c1,O=C([O-])C(F)(F)F,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=C([O-])C(F)(F)F,C*,CC1CO1,4,130,3,1,CC1COC(=O)O1,0,0,AL-2023-4,,,,,0.832
IM00346,,CCCCCCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)F,CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,C*,CC1CO1,4,130,3,1,CC1COC(=O)O1,0,0,AL-2023-4,,,,,0.746
IM00347,,CCCCCCCCCCCCCCCCn1cc[n+](C)c1,O=S(=O)([O-])C(F)F,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)F,C*,CC1CO1,4,130,3,1,CC1COC(=O)O1,0,0,AL-2023-4,,,,,0.738
IM00348,BMImBF4,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,C*,CC1CO1,1,125,2,0.5,CC1COC(=O)O1,0,0,S-2009-2,,,,,0
IM00349,BMImBr,CCCC[n+]1ccn(C)c1,[Br-],CCCC[n+]1ccn(C)c1.[Br-],C*,CC1CO1,1,125,2,0.5,CC1COC(=O)O1,0,0,S-2009-2,,,,,0.5
IM00350,BMImCl,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-],C*,CC1CO1,1,125,2,0.5,CC1COC(=O)O1,0,0,S-2009-2,,,,,0.44
IM00351,BMImPF6,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,C*,CC1CO1,1,125,2,0.5,CC1COC(=O)O1,0,0,S-2009-2,,,,,0.017
IM00352,,CCCC[n+]1ccn(C)c1,[I-],CCCC[n+]1ccn(C)c1.[I-],C*,CC1CO1,1,125,2,0.5,CC1COC(=O)O1,0,0,S-2009-2,,,,,0.53
IM00353,[Heemim]Br,Cn1cc[n+](CCOCCO)c1,[Br-],Cn1cc[n+](CCOCCO)c1.[Br-],C*,CC1CO1,8,120,1,20,CC1COC(=O)O1,0,0,S-2015-2,,,,,0.65
IM00354,[Heemim]Cl,Cn1cc[n+](CCOCCO)c1,[Cl-],Cn1cc[n+](CCOCCO)c1.[Cl-],C*,CC1CO1,8,120,1,20,CC1COC(=O)O1,0,0,S-2015-2,,,,,0.68
IM00355,[Heemim]BF4,Cn1cc[n+](CCOCCO)c1,F[B-](F)(F)F,Cn1cc[n+](CCOCCO)c1.F[B-](F)(F)F,C*,CC1CO1,8,120,1,20,CC1COC(=O)O1,0,0,S-2015-2,,,,,0.48
IM00356,[Heemim]PF6,Cn1cc[n+](CCOCCO)c1,F[P-](F)(F)(F)(F)F,Cn1cc[n+](CCOCCO)c1.F[P-](F)(F)(F)(F)F,C*,CC1CO1,8,120,1,20,CC1COC(=O)O1,0,0,S-2015-2,,,,,0.32
IM00357,BminBr,CCCC[n+]1ccn(C)c1,[Br-],CCCC[n+]1ccn(C)c1.[Br-],C*,CC1CO1,3,120,2,2,CC1COC(=O)O1,0,0,S-2018-6,,,,,0.829
IM00358,EmimBr,CC[n+]1ccn(C)c1,[Br-],CC[n+]1ccn(C)c1.[Br-],C*,CC1CO1,3,120,2,2,CC1COC(=O)O1,0,0,S-2018-6,,,,,0.862
IM00359,LY-5-3,Cn1cc[n+](CC(N)=O)c1,[Br-],Cn1cc[n+](CC(N)=O)c1.[Br-],C*,CC1CO1,3,120,2,2,CC1COC(=O)O1,0,0,S-2018-6,,,,,0.908
IM00360,BMImBF4,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,C*,CC1CO1,6,100,2,1,CC1COC(=O)O1,0,0,S-2012-6,,,,,0.02
IM00361,BMImBr,CCCC[n+]1ccn(C)c1,[Br-],CCCC[n+]1ccn(C)c1.[Br-],C*,CC1CO1,6,100,2,1,CC1COC(=O)O1,0,0,S-2012-6,,,,,0.55
IM00362,BMImCl,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-],C*,CC1CO1,6,100,2,1,CC1COC(=O)O1,0,0,S-2012-6,,,,,0.48
IM00363,BmimBr,CCCC[n+]1ccn(C)c1,[Br-],CCCC[n+]1ccn(C)c1.[Br-],C*,CC1CO1,1.5,110,1,1.279439252,CC1COC(=O)O1,0,0,S-2014-8,,,,,0.73
IM00364,BmimCl,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-],C*,CC1CO1,1.5,110,1,1.605140187,CC1COC(=O)O1,0,0,S-2014-8,,,,,0.59
IM00365,HEMIMBr,Cn1cc[n+](CCO)c1,[Br-],Cn1cc[n+](CCO)c1.[Br-],C*,CC1CO1,1.5,110,1,1.354205607,CC1COC(=O)O1,0,0,S-2014-8,,,,,0.9
IM00366,BMImCl,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-],c1ccccc1*,c1ccc(C2CO2)cc1,1,80,14,2.3,O=C1OCC(c2ccccc2)O1,0,0,S-2004-1,,,,,0.06
IM00367,BMImBF4,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,c1ccccc1*,c1ccc(C2CO2)cc1,1,80,14,2.3,O=C1OCC(c2ccccc2)O1,0,0,S-2004-1,,,,,0.05
IM00368,BMImHSO4,CCCC[n+]1ccn(C)c1,O=S(=O)([O-])O,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,C*,CC1CO1,4,110,2,20,CC1COC(=O)O1,0,0,S-2016-4,,,,,0.48
IM00369,EMImHSO4,CC[n+]1ccn(C)c1,O=S(=O)([O-])O,CC[n+]1ccn(C)c1.O=S(=O)([O-])O,C*,CC1CO1,4,110,2,20,CC1COC(=O)O1,0,0,S-2016-4,,,,,0.2
IM00370,[MImC2H4OH]Br,Cn1cc[n+](CCO)c1,[Br-],Cn1cc[n+](CCO)c1.[Br-],C*,CC1CO1,3,130,2.5,0.50140056,CC1COC(=O)O1,0,0,S-2014-3,,,,,0.89
IM00371,[MImC3H6COOH]Br,Cn1cc[n+](CCCC(=O)O)c1,[Br-],Cn1cc[n+](CCCC(=O)O)c1.[Br-],C*,CC1CO1,3,130,2.5,0.50140056,CC1COC(=O)O1,0,0,S-2014-3,,,,,0.913
IM00372,HEMIMBr,Cn1cc[n+](CCO)c1,[Br-],Cn1cc[n+](CCO)c1.[Br-],C*,CC1CO1,3,110,1,0.5,CC1COC(=O)O1,0,0,S-2014-9,,,,,0.87
IM00373,EMIMBr,CC[n+]1ccn(C)c1,[Br-],CC[n+]1ccn(C)c1.[Br-],C*,CC1CO1,3,110,1,0.5,CC1COC(=O)O1,0,0,S-2014-9,,,,,0.67
IM00374,BMImBr,CCCC[n+]1ccn(C)c1,[Br-],CCCC[n+]1ccn(C)c1.[Br-],c1ccccc1*,c1ccc(C2CO2)cc1,10,140,1,1,O=C1OCC(c2ccccc2)O1,0,0,S-2009-4,,,,,0.94
IM00375,HEMIMBr,Cn1cc[n+](CCO)c1,[Br-],Cn1cc[n+](CCO)c1.[Br-],C*,CC1CO1,4,120,2.5,1.6,CC1COC(=O)O1,0,0,S-2009-1,,,,,0.98
IM00376,BMImBF4,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,C*,CC1CO1,4,160,8,1.8,CC1COC(=O)O1,0,0,S-2007-1,,,,,0.99
IM00377,BMImBF4,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,C*,CC1CO1,6,120,2,0.02,CC1COC(=O)O1,0,0,S-2016-1,,,,,0.899
IM00378,[HMIM]Br,Cn1cc[nH+]c1,[Br-],Cn1cc[nH+]c1.[Br-],c1ccccc1*,c1ccc(C2CO2)cc1,4,120,0.1,1,O=C1OCC(c2ccccc2)O1,0,0,S-2017-3,,,,,0.8316
IM00379,CMMIMBr,Cn1cc[n+](CC(=O)O)c1,[Br-],Cn1cc[n+](CC(=O)O)c1.[Br-],ClC*,ClCC1CO1,0.5,100,0.9,1,O=C1OCC(CCl)O1,0,0,S-2015-3,,,,,0.205
IM00380,BnBimBr,CCCCn1cc[n+](Cc2ccccc2)c1,[Br-],CCCCn1cc[n+](Cc2ccccc2)c1.[Br-],ClC*,ClCC1CO1,3,80,0.1,1,O=C1OCC(CCl)O1,0,0,S-2018-3,,,,,0.5
IM00381,[APmim][LAc],CCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,4,80,0.5,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,98,25,0.99,0.495,0.49
IM00382,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,4,80,0.5,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,108,27,0.99,0.545,0.54
IM00383,[APbim][MA],CCCCn1cc[n+](CCCN)c1,O=C([O-])CC(O)C(=O)O,CCCCn1cc[n+](CCCN)c1.O=C([O-])CC(O)C(=O)O,ClC*,ClCC1CO1,4,80,0.5,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,118,30,0.99,0.596,0.59
IM00384,[APbim][CA],CCCCn1cc[n+](CCCN)c1,O=C([O-])CC(O)(CC(=O)O)C(=O)O,CCCCn1cc[n+](CCCN)c1.O=C([O-])CC(O)(CC(=O)O)C(=O)O,ClC*,ClCC1CO1,4,80,0.5,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,126,32,0.99,0.636,0.63
IM00385,[APbim][Tar],CCCCn1cc[n+](CCCN)c1,O=C([O-])C(O)C(O)C(=O)O,CCCCn1cc[n+](CCCN)c1.O=C([O-])C(O)C(O)C(=O)O,ClC*,ClCC1CO1,4,80,0.5,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,136,34,0.99,0.687,0.68
IM00386,[Bmim][LAc],CCCC[n+]1ccn(CC)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCC[n+]1ccn(CC)c1,ClC*,ClCC1CO1,4,80,0.5,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,82,21,0.99,0.414,0.41
IM00387,[APmim][LAc],CCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,12,80,0.5,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,192,16,0.99,0.97,0.96
IM00388,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,12,80,0.5,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,194,16,0.99,0.98,0.97
IM00389,[APbim][MA],CCCCn1cc[n+](CCCN)c1,O=C([O-])CC(O)C(=O)O,CCCCn1cc[n+](CCCN)c1.O=C([O-])CC(O)C(=O)O,ClC*,ClCC1CO1,12,80,0.5,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,194,16,0.99,0.98,0.97
IM00390,[APbim][CA],CCCCn1cc[n+](CCCN)c1,O=C([O-])CC(O)(CC(=O)O)C(=O)O,CCCCn1cc[n+](CCCN)c1.O=C([O-])CC(O)(CC(=O)O)C(=O)O,ClC*,ClCC1CO1,12,80,0.5,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,196,16,0.99,0.99,0.98
IM00391,[APbim][Tar],CCCCn1cc[n+](CCCN)c1,O=C([O-])C(O)C(O)C(=O)O,CCCCn1cc[n+](CCCN)c1.O=C([O-])C(O)C(O)C(=O)O,ClC*,ClCC1CO1,12,80,0.5,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,196,16,0.99,0.99,0.98
IM00392,[Bmim][LAc],CCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCC[n+]1ccn(CC)c1,ClC*,ClCC1CO1,12,80,0.5,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,188,16,0.99,0.949,0.94
IM00393,[APmim][LAc],CCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,12,80,0.3,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,182,15,0.99,0.919,0.91
IM00394,[APmim][LAc],CCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,12,85,0.3,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,188,16,0.99,0.949,0.94
IM00395,[APmim][LAc],CCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,12,80,0.1,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,174,15,0.99,0.879,0.87
IM00396,[APmim][LAc],CCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,12,85,0.1,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,178,15,0.99,0.899,0.89
IM00397,[APmim][LAc],CCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,14,85,0.1,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,182,13,0.99,0.919,0.91
IM00398,[APmim][LAc],CCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,14,80,0.3,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,188,13,0.99,0.949,0.94
IM00399,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,C*,CC1CO1,12,80,0.5,0.5,CC1COC(=O)O1,0,0,S-2021-1,190,16,0.99,0.96,0.95
IM00400,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,CC*,CCC1CO1,12,80,0.5,0.5,CCC1COC(=O)O1,0,0,S-2021-1,192,16,0.99,0.97,0.96
IM00401,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,c1ccccc1*,c1ccc(C2CO2)cc1,12,120,2,0.5,O=C1OCC(c2ccccc2)O1,0,0,S-2021-1,182,15,0.99,0.919,0.91
IM00402,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,CCCCOC*,CCCCOCC1CO1,12,120,2,0.5,CCCCOCC1COC(=O)O1,0,0,S-2021-1,178,15,0.99,0.899,0.89
IM00403,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,CCCCCC*,CCCCCCC1CO1,12,120,2,0.5,CCCCCCC1COC(=O)O1,0,0,S-2021-1,108,9,0.99,0.545,0.54
IM00404,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,12,80,0.1,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,,,,,0.87
IM00405,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,12,80,0.3,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,,,,,0.91
IM00406,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,12,80,0.4,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,,,,,0.95
IM00407,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,12,80,0.6,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,,,,,0.97
IM00408,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,12,80,0.8,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,,,,,0.96
IM00409,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,12,80,1,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,,,,,0.95
IM00410,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,12,65,0.5,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,,,,,0.521
IM00411,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,12,70,0.5,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,,,,,0.693
IM00412,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,12,75,0.5,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,,,,,0.802
IM00413,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,12,85,0.5,0.5,O=C1OCC(CCl)O1,0,0,S-2021-1,,,,,0.983
IM00414,[APbim][LAc],CCCCn1cc[n+](CCCN)c1,CC(O)C(=O)[O-],CC(O)C(=O)[O-].CCCCn1cc[n+](CCCN)c1,ClC*,ClCC1CO1,12,80,0.5,0.1,O=C1OCC(CCl)O1,0,0,S-2021-1,,,,,0.71
