ID,Name,Mg,Al,Zn,Y,Zr,Ca,Mn,Li,Sn,Nd,Gd,La,Si,Sm,Ce,Er,Cu,Dy,Sr,Sc,Co,Yb,Te,Bi,Sb,Ho,Be,Rm,¦ÄRm,W,W,I2,¦ÄI2,Rc,¦ÄRc,ab XP,¦Äab XP,AW,¦ÄAW,AN,¦ÄAN,Tb,¦ÄTb,Eea,¦ÄEea,I1,¦ÄI1,XP,¦ÄXP,Hf,¦ÄHf,Cm,¦ÄCm,fp,fd,VEC,¦ÄVEC,K,¦ÄK,Tm,¦ÄTm,Vm,Sf,density,Hmix,1/¦¸,XRD,µÚ¶þÏà,¾§Á£³ß´ç£¨¦Ìm£©,ÔþÖÆÖÖÀà,ÔþÖÆÎÂ¶È¡æ,ÔþÖÆ´ÎÊý,ÔþÖÆ×ÜÑ¹ÏÂÁ¿ %,¼·Ñ¹ÎÂ¶È¡æ,¼·Ñ¹±È,¼·Ñ¹ËÙ¶È,À­ÉìËÙÂÊ,Ó¦±äËÙÂÊ,¾ùÔÈ»¯ÎÂ¶È¡æ,¾ùÔÈ»¯Ê±¼äh,ÍË»ðÎÂ¶È¡æ,ÍË»ðÊ±¼äh,¹ÌÈÜÎÂ¶È¡æ,¹ÌÈÜÊ±¼äh,Ê±Ð§ÎÂ¶È¡æ,Ê±Ð§Ê±¼äh,´ã»ð¡æ,ÊÇ·ñË®´ã,Ó²¶È ¼Ó¹¤·½Ê½,Ó²¶È,YS¼Ó¹¤·½Ê½,YS²âÊÔÎÂ¶È,Çü·þÇ¿¶È£¨YS£©MPa,UST¼Ó¹¤·½Ê½,UST²âÊÔÎÂ¶È,¿¹À­Ç¿¶È£¨UTS£©MPa,Éì³¤ÂÊ¼Ó¹¤·½Ê½,Éì³¤ÂÊ²âÊÔÎÂ¶È,Éì³¤ÂÊ(Elong)%
161,Mg-2.0Zn-0.3Zr-1.9Y,95.7,2.1,0,1.9,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159880906,0.01723333,3.667525049,0.022987995,15.09221378,0.037393618,0.140901575,0.032784306,3.736930147,0.021915852,24.75276965,0.204642566,12.1848851,0.173699526,1405.160602,0.192845266,-0.379404788,0.337215944,7.605633113,0.033031066,1.315319788,0.0317931,8.762825835,0.055301056,24.8652977,0.006151885,0.009508185,0.003414271,2.026183264,0.081285318,189.8158462,0.07814132,928.9636624,0.077696646,0.017130832,0.009432905,1775885.262,-0.273004047,0.000262511,WÏàºÍ¦Á-Mg,WÏà,9.4,,,,,480,28,3,50,,420,12,,,,,,,,,,,¼·Ñ¹,25,212,¼·Ñ¹,25,269.3,¼·Ñ¹,25,22.9
162,Mg-2.0Zn-0.3Zr-3.7Y,93.9,2.1,0,3.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159980039,0.019548395,3.664782321,0.025642738,15.07872929,0.040020664,0.141149124,0.041194466,3.733909389,0.024406336,25.08693092,0.272675733,12.32451767,0.231951422,1417.183216,0.22214742,-0.375535806,0.366665165,7.597845317,0.035712782,1.314934482,0.032424488,8.777387643,0.059531588,24.87368416,0.007808119,0.009610777,0.005951157,2.031615872,0.088416473,188.9346699,0.102342783,933.4914682,0.102217491,0.017167262,0.009402751,1796079.625,-0.408569205,0.000327686,¦Á-MgºÍLPSOÏà£¨Mg?12?YZn£©,LPSOÏà,6.9,,,,,480,28,3,50,,420,12,,,,,,,,,,,¼·Ñ¹,25,200,¼·Ñ¹,25,273,¼·Ñ¹,25,25.65
163,Mg-2.0Zn-0.3Zr-5.8Y,91.9,2,0,5.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160115094,0.021736254,3.660986608,0.028144375,15.05894403,0.042265364,0.141465358,0.049090965,3.730773662,0.026754018,25.48572017,0.332665835,12.49126776,0.28366449,1430.269518,0.249975145,-0.371684312,0.393674595,7.590064442,0.038107326,1.314187767,0.032441536,8.7929823,0.063821517,24.88438951,0.009363449,0.009273162,0.008984178,2.037193738,0.095039858,187.8337953,0.125370199,938.9195024,0.124792825,0.017215641,0.009365001,1819548.701,-0.560801671,0.00038892,¦Á-MgºÍLPSOÏà£¨Mg?12?YZn£©,LPSOÏà,4.5,,,,,480,28,3,50,,420,12,,,,,,,,,,,¼·Ñ¹,25,202,¼·Ñ¹,25,281,¼·Ñ¹,25,30.1
164,Mg-1Al-3Y,96.0171,1.0053,0,2.9776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160110819,0.015312788,3.660246656,0.019728526,15.04727995,0.029627099,0.141222794,0.034438474,3.740517924,0.018955578,24.86783651,0.236220269,12.2341387,0.200651292,1395.021422,0.175948155,-0.386328667,0.265414259,7.618733433,0.026820877,1.31203006,0.022830143,8.741018243,0.035464075,24.87663528,0.006613408,0.004592331,0.004128005,2.017594098,0.065162117,188.9760912,0.086463761,930.541507,0.085550971,0.017201904,0.009393475,1776768.011,-0.280919663,0.000360612,¦Á-Mg£¬Al2Y,,,,,,,,,,,,,1.5,,,,,,,,,,,ÖýÌ¬,25,42,ÖýÌ¬,25,110,ÖýÌ¬,25,5.7
165,Mg-1Al-5Y,94.0678,0.8693,0,5.0629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160251571,0.017772689,3.656258472,0.022523845,15.02601484,0.03193127,0.141541998,0.043260454,3.737714595,0.02166876,25.25589523,0.304585513,12.3964622,0.259342032,1407.060153,0.210600197,-0.382996531,0.293563999,7.611975078,0.029533282,1.311146691,0.02220355,8.755106569,0.041867036,24.88744552,0.008330299,0.004023213,0.007111137,2.02251944,0.073356762,187.8780086,0.111955213,935.8329686,0.111442487,0.017251731,0.009355416,1799325.348,-0.418823567,0.000439712,¦Á-Mg£¬Al2Y,,,,,,,,,,,,,1.5,,,,,,,,,,,ÖýÌ¬,25,80,ÖýÌ¬,25,133,ÖýÌ¬,25,3.5
166,Mg-1Al-8Y,91.0836,0.9798,0,7.9366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160404825,0.021502916,3.652061991,0.027104801,15.00640012,0.037429862,0.141941864,0.053747945,3.73221734,0.026042409,25.81905375,0.375437541,12.63168795,0.320722618,1428.372685,0.254430253,-0.375828922,0.35251318,7.597559402,0.034920457,1.310738384,0.024484851,8.780982925,0.050798406,24.90101127,0.01037633,0.00461314,0.011340444,2.032424454,0.087149393,186.4345065,0.141516767,943.437329,0.139319881,0.017309109,0.009307436,1833417.932,-0.640652252,0.000502407,¦Á-Mg£¬Al2Y,,,,,,,,,,,,,1.5,,,,,,,,,,,ÖýÌ¬,25,89,ÖýÌ¬,25,157,ÖýÌ¬,25,3.8
167,Mg-1Al-3Y,96.0171,1.0053,0,2.9776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160110819,0.015312788,3.660246656,0.019728526,15.04727995,0.029627099,0.141222794,0.034438474,3.740517924,0.018955578,24.86783651,0.236220269,12.2341387,0.200651292,1395.021422,0.175948155,-0.386328667,0.265414259,7.618733433,0.026820877,1.31203006,0.022830143,8.741018243,0.035464075,24.87663528,0.006613408,0.004592331,0.004128005,2.017594098,0.065162117,188.9760912,0.086463761,930.541507,0.085550971,0.017201904,0.009393475,1776768.011,-0.280919663,0.000360612,¦Á-Mg£¬Al2Y,,,,,,,400,20,,,,,1.5,,,,,,,,,,,¼·Ñ¹,25,163,¼·Ñ¹,25,252,¼·Ñ¹,25,13.2
168,Mg-1Al-5Y,94.0678,0.8693,0,5.0629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160251571,0.017772689,3.656258472,0.022523845,15.02601484,0.03193127,0.141541998,0.043260454,3.737714595,0.02166876,25.25589523,0.304585513,12.3964622,0.259342032,1407.060153,0.210600197,-0.382996531,0.293563999,7.611975078,0.029533282,1.311146691,0.02220355,8.755106569,0.041867036,24.88744552,0.008330299,0.004023213,0.007111137,2.02251944,0.073356762,187.8780086,0.111955213,935.8329686,0.111442487,0.017251731,0.009355416,1799325.348,-0.418823567,0.000439712,¦Á-Mg£¬Al2Y,,,,,,,400,20,,,,,1.5,,,,,,,,,,,¼·Ñ¹,25,150,¼·Ñ¹,25,316,¼·Ñ¹,25,17
169,Mg-1Al-8Y,91.0836,0.9798,0,7.9366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160404825,0.021502916,3.652061991,0.027104801,15.00640012,0.037429862,0.141941864,0.053747945,3.73221734,0.026042409,25.81905375,0.375437541,12.63168795,0.320722618,1428.372685,0.254430253,-0.375828922,0.35251318,7.597559402,0.034920457,1.310738384,0.024484851,8.780982925,0.050798406,24.90101127,0.01037633,0.00461314,0.011340444,2.032424454,0.087149393,186.4345065,0.141516767,943.437329,0.139319881,0.017309109,0.009307436,1833417.932,-0.640652252,0.000502407,¦Á-Mg£¬Al2Y,,,,,,,400,20,,,,,1.5,,,,,,,,,,,¼·Ñ¹,25,174,¼·Ñ¹,25,288,¼·Ñ¹,25,20
170,Mg-5.5Al-1.2Y,93.3,5.5,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159317553,0.024379389,3.684772402,0.032732199,15.21680303,0.055626153,0.140157929,0.03733582,3.722003115,0.031617969,24.65448703,0.152441736,12.14010492,0.129103817,1442.320497,0.23332861,-0.355431872,0.52739032,7.557778684,0.049087865,1.324777444,0.049680325,8.809497774,0.052425112,24.84090577,0.007074612,0.024472561,0.001620445,2.053584185,0.109659635,191.6858452,0.073504674,926.5837301,0.054468413,0.016964926,0.009507503,1786181.77,-0.481514279,0.000282309,,,,,,,,,,,1,,,,,,415,15,250,8,,,,,,,,ÖýÔì,ÊÒÎÂ,205,ÖýÔì,ÊÒÎÂ,8.03
171,Mg-5.5Al-1.2Y,93.3,5.5,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159317553,0.024379389,3.684772402,0.032732199,15.21680303,0.055626153,0.140157929,0.03733582,3.722003115,0.031617969,24.65448703,0.152441736,12.14010492,0.129103817,1442.320497,0.23332861,-0.355431872,0.52739032,7.557778684,0.049087865,1.324777444,0.049680325,8.809497774,0.052425112,24.84090577,0.007074612,0.024472561,0.001620445,2.053584185,0.109659635,191.6858452,0.073504674,926.5837301,0.054468413,0.016964926,0.009507503,1786181.77,-0.481514279,0.000282309,,,,,,,,,,,1,,,,,,415,15,250,8,,,,,,,,ÖýÔì,150,173,ÖýÔì,150,9.43
172,Mg-5.5Al-1.2Y,93.3,5.5,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159317553,0.024379389,3.684772402,0.032732199,15.21680303,0.055626153,0.140157929,0.03733582,3.722003115,0.031617969,24.65448703,0.152441736,12.14010492,0.129103817,1442.320497,0.23332861,-0.355431872,0.52739032,7.557778684,0.049087865,1.324777444,0.049680325,8.809497774,0.052425112,24.84090577,0.007074612,0.024472561,0.001620445,2.053584185,0.109659635,191.6858452,0.073504674,926.5837301,0.054468413,0.016964926,0.009507503,1786181.77,-0.481514279,0.000282309,,,,,,,,,,,1,,,,,,415,15,250,8,,,,,,,,ÖýÔì,175,154,ÖýÔì,175,11.21
173,Mg-7.08Bi-1.12Al-1.02Zn,90.78,1.12,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08,0,0,0,0.159796342,0.013832377,3.673318539,0.023287126,15.10324864,0.030395435,0.140723248,0.017070423,3.755536215,0.030037235,26.13679588,0.668838538,12.71293932,0.53036277,1381.9547,0.111918247,-0.379792332,0.403020844,7.631954609,0.02727041,1.320928125,0.05761548,8.735674516,0.034799371,24.86995693,0.004037039,0.018003082,0.019621054,2.078190107,0.337584077,188.5912083,0.09680071,918.9684289,0.041728385,0.017098084,0.009505957,1868733.466,-0.489593396,0.000468196,,,2.9,,,,,300,36,25,1,,,,,,,,,,1,,,,¼·Ñ¹,ÊÒÎÂ,244,¼·Ñ¹,ÊÒÎÂ,305,¼·Ñ¹,ÊÒÎÂ,14
174,Mg-7.08Bi-1.12Al-1.02Zn,90.78,1.12,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08,0,0,0,0.159796342,0.013832377,3.673318539,0.023287126,15.10324864,0.030395435,0.140723248,0.017070423,3.755536215,0.030037235,26.13679588,0.668838538,12.71293932,0.53036277,1381.9547,0.111918247,-0.379792332,0.403020844,7.631954609,0.02727041,1.320928125,0.05761548,8.735674516,0.034799371,24.86995693,0.004037039,0.018003082,0.019621054,2.078190107,0.337584077,188.5912083,0.09680071,918.9684289,0.041728385,0.017098084,0.009505957,1868733.466,-0.489593396,0.000468196,,,,,,,,,,,1,,,,,,,,,,1,,,,ÖýÌ¬,ÊÒÎÂ,81,ÖýÌ¬,ÊÒÎÂ,120,ÖýÌ¬,ÊÒÎÂ,3.5
175,ZA84-wt¸ü¸ÄÁË,88,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159032371,0.03585312,3.700316873,0.040044236,15.25602403,0.060312815,0.139853634,0.041410958,3.743106371,0.055031289,26.00113543,0.357981191,12.73379481,0.306584176,1415.288733,0.197682652,-0.369890576,0.472415095,7.627287604,0.061296626,1.331076736,0.066469655,8.735294074,0.053193251,24.86985828,0.007677167,0.017600901,0.13482892,2.359686609,0.746110959,189.3912392,0.086309521,917.0839412,0.049239993,0.016909588,0.009525076,1889500.752,-0.96675362,0.000362792,Mg/Mg0.97Zn0.03£¬Mg32(Al£¬Zn)49£¬Bi2Mg3£¬MgZn2£¬Ca2Mg6Zn3,,,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,"59.6 (HV ,500 g)",ÖýÌ¬,ÊÒÎÂ,122,ÖýÌ¬,ÊÒÎÂ,165,ÖýÌ¬,ÊÒÎÂ,3.8
176,Mg-8Zn-4Al-1Ca-0.8Bi,86.2,4,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.159032371,0.03585312,3.695185676,0.045916985,15.25602403,0.060312815,0.139853634,0.041410958,3.743106371,0.055031289,26.00113543,0.357981191,12.73379481,0.306584176,1415.288733,0.197682652,-0.369890576,0.472415095,7.627287604,0.061296626,1.331076736,0.066469655,8.735294074,0.053193251,24.86985828,0.007677167,0.017600901,0.13482892,2.359686609,0.746110959,189.3912392,0.086309521,917.0839412,0.049239993,0.016909588,0.009525076,1889500.752,-0.96675362,0.000362792,Mg/Mg0.97Zn0.03£¬Mg32(Al£¬Zn)49£¬Bi2Mg3£¬MgZn2£¬Ca2Mg6Zn3,,,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,"72.7 (HV ,500 g)",ÖýÌ¬,ÊÒÎÂ,146,ÖýÌ¬,ÊÒÎÂ,189,ÖýÌ¬,ÊÒÎÂ,6.58
177,Mg-Al-Zn-1.5Sm-0.8Ca,87.87,8.9,0.77,0,0,0.79,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1588767,0.035270576,3.699331734,0.045706397,15.33284957,0.071882996,0.139599881,0.048648697,3.699802541,0.049987942,25.030774,0.267166652,12.29644464,0.219974471,1484.378421,0.266370692,-0.326757909,0.724728658,7.501295012,0.064995815,1.333957133,0.065941297,8.860473086,0.062916527,24.83195912,0.012416678,0.039219117,0.015149571,2.109872668,0.287730406,193.1380741,0.081616035,925.2933389,0.030071933,0.016857857,0.009575853,1825252.406,-0.867359819,0.000319551,¦Á-Mg£¬¦Â-Mg17Al12£¬Al2Sm£¬Al11Sm3£¬Al2Ca,,,,,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,25,135,ÖýÌ¬,25,199,ÖýÌ¬,25,4.32
178,Mg-Al-Zn-1.5Sm-0.8Ca,87.87,8.9,0.77,0,0,0.79,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1588767,0.035270576,3.699331734,0.045706397,15.33284957,0.071882996,0.139599881,0.048648697,3.699802541,0.049987942,25.030774,0.267166652,12.29644464,0.219974471,1484.378421,0.266370692,-0.326757909,0.724728658,7.501295012,0.064995815,1.333957133,0.065941297,8.860473086,0.062916527,24.83195912,0.012416678,0.039219117,0.015149571,2.109872668,0.287730406,193.1380741,0.081616035,925.2933389,0.030071933,0.016857857,0.009575853,1825252.406,-0.867359819,0.000319551,¦Á-Mg£¬¦Â-Mg17Al12£¬Al2Sm£¬Al11Sm3£¬Al2Ca,,,,,,,,,,,,410,20,,,,,200,4,20,,,,ÖýÔì,25,154,ÖýÔì,25,259.94,ÖýÔì,25,7.1
179,Mg-4.5Zn-4.5Sn-2Al-0.2Ca,88.8,2,4.5,0,0,0.2,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159471933,0.023952415,3.687283211,0.036279561,15.15314825,0.043393554,0.140299011,0.027911175,3.755925168,0.037726884,26.04559968,0.412930514,12.72756901,0.348182668,1402.748448,0.17638416,-0.371887908,0.512709518,7.640294101,0.043795097,1.327901655,0.066448472,8.697418876,0.04278255,24.89038152,0.010305154,0.017604631,0.080812342,2.218320375,0.605440365,188.4124963,0.087841717,915.3395054,0.056417829,0.017013352,0.00950185,1879455.723,-0.789058399,0.000415162,a-Mg£¬Mg32(Al£¬Zn)49£¬Mg51Zn20andMg2Sn,,40,,,,,,,,,1.1¡Á10-3s-1,,,,,,,,,,,,,ÖýÌ¬,ÊÒÎÂ,170,ÖýÌ¬,ÊÒÎÂ,243,ÖýÌ¬,ÊÒÎÂ,13.9
180,Mg-4.5Zn-4.5Sn-2Al-0.4Ca,88.6,2,4.5,0,0,0.4,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159520184,0.025456759,3.686070443,0.037541968,15.14913142,0.044118486,0.140343949,0.029380503,3.753913864,0.040610728,26.06758729,0.41320027,12.73858996,0.348625713,1403.294536,0.176619459,-0.371311838,0.515148978,7.638295092,0.044413666,1.327513506,0.067086525,8.697208562,0.042806609,24.89177846,0.010417964,0.017618029,0.080873844,2.21850468,0.605638792,188.4241645,0.087900446,915.5826736,0.056970988,0.017032882,0.009499097,1878962.651,-0.824659415,0.000419916,a-Mg£¬Mg32(Al£¬Zn)49£¬Mg51Zn20andMg2Sn,,40,,,,,,,,,1.1¡Á10-3s-1,,,,,,,,,,,,,ÖýÌ¬,ÊÒÎÂ,153,ÖýÌ¬,ÊÒÎÂ,219,ÖýÌ¬,ÊÒÎÂ,13.7
181,Mg-4.5Zn-4.5Sn-2Al-0.6Ca,88.4,2,4.5,0,0,0.6,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159568517,0.026874282,3.684855626,0.038764097,15.1451078,0.04483207,0.140388963,0.030776985,3.751899161,0.043306295,26.08961204,0.413467379,12.74962954,0.349065004,1403.841546,0.176853591,-0.370734795,0.517590232,7.636292706,0.04502387,1.327124701,0.067719095,8.696997893,0.042830684,24.89317776,0.010529427,0.017631447,0.08093544,2.218689297,0.605837408,188.4358525,0.087959175,915.8262527,0.057517935,0.017052446,0.00949634,1878469.837,-0.86024551,0.000425432,a-Mg£¬Mg32(Al£¬Zn)49£¬Mg51Zn20andMg2Sn,,30,,,,,,,,,1.1¡Á10-3s-1,,,,,,,,,,,,,ÖýÌ¬,ÊÒÎÂ,150,ÖýÌ¬,ÊÒÎÂ,218,ÖýÌ¬,ÊÒÎÂ,12.6
182,Mg-4.5Zn-4.5Sn-2Al-0.2Ca,88.8,2,4.5,0,0,0.2,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159471933,0.023952415,3.687283211,0.036279561,15.15314825,0.043393554,0.140299011,0.027911175,3.755925168,0.037726884,26.04559968,0.412930514,12.72756901,0.348182668,1402.748448,0.17638416,-0.371887908,0.512709518,7.640294101,0.043795097,1.327901655,0.066448472,8.697418876,0.04278255,24.89038152,0.010305154,0.017604631,0.080812342,2.218320375,0.605440365,188.4124963,0.087841717,915.3395054,0.056417829,0.017013352,0.00950185,1879455.723,-0.789058399,0.000415162,a-Mg£¬Mg32(Al£¬Zn)49£¬Mg51Zn20andMg2Sn,,1,,370,3,45,,,,,1.1¡Á10-3s-1,,,370,0.07,310+440,4+2,,,,,,,ÔþÖÆ,ÊÒÎÂ,285,ÔþÖÆ,ÊÒÎÂ,406,ÔþÖÆ,ÊÒÎÂ,6.6
183,Mg-Al-Zn-Ce,90.239,8,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.15885536,0.028978675,3.69874227,0.039445421,15.31319934,0.066275647,0.139601994,0.042525395,3.711685729,0.038466046,24.7856722,0.210768641,12.18947417,0.172209531,1471.969196,0.261169596,-0.336855881,0.66100975,7.523200002,0.059723686,1.332413656,0.060100912,8.839122113,0.061654729,24.82452226,0.00798494,0.035179277,0.009920581,2.094459841,0.241845963,192.8651696,0.074623079,923.7295603,0.013069369,0.016829674,0.00956895,1810112.357,-0.637450036,0.000286623,¦Á-MgºÍ¦Â-Mg17Al12£¬Al11Ce3,,15,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,220,#N/A,#N/A,355,#N/A,#N/A,9
184,Mg-Gd-Al-Zn,93,1.2,1,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15998352,0.017684147,3.67974027,0.038966978,15.06733894,0.033961432,0.14112734,0.038492958,3.743321779,0.021566821,25.53190708,0.46821842,12.48691129,0.376591979,1395.346059,0.173537176,-0.384072556,0.3136455,7.622305984,0.032173589,1.313877049,0.029990687,8.727570176,0.029200719,24.95852735,0.042986317,0.005517091,0.022760213,2.058200357,0.309687381,188.8425859,0.090255755,927.5264777,0.064732625,0.017164737,0.009409511,1828157.03,-0.349924596,0.000340862,¦Á-Mg£¬(Mg£¬Al)3Gd£¬Al2Gd,,700,,,,,,,,,6.2¡Á10-2s-1,,,,,,,,,,,,,,,,ÖýÌ¬,ÊÒÎÂ,204,ÖýÌ¬,ÊÒÎÂ,14
185,Mg-Gd-Al-Zn,93,1.2,1,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15998352,0.017684147,3.67974027,0.038966978,15.06733894,0.033961432,0.14112734,0.038492958,3.743321779,0.021566821,25.53190708,0.46821842,12.48691129,0.376591979,1395.346059,0.173537176,-0.384072556,0.3136455,7.622305984,0.032173589,1.313877049,0.029990687,8.727570176,0.029200719,24.95852735,0.042986317,0.005517091,0.022760213,2.058200357,0.309687381,188.8425859,0.090255755,927.5264777,0.064732625,0.017164737,0.009409511,1828157.03,-0.349924596,0.000340862,¦Á-Mg£¬(Mg£¬Al)3Gd£¬Al2Gd,,1.3,,,,,320,12,,,6.2¡Á10-2s-1,400,14,,,,,,,,,,,,,,¼·Ñ¹,ÊÒÎÂ,320,¼·Ñ¹,ÊÒÎÂ,29
186,Mg-Gd-Al-Zn,93,1.2,1,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15998352,0.017684147,3.67974027,0.038966978,15.06733894,0.033961432,0.14112734,0.038492958,3.743321779,0.021566821,25.53190708,0.46821842,12.48691129,0.376591979,1395.346059,0.173537176,-0.384072556,0.3136455,7.622305984,0.032173589,1.313877049,0.029990687,8.727570176,0.029200719,24.95852735,0.042986317,0.005517091,0.022760213,2.058200357,0.309687381,188.8425859,0.090255755,927.5264777,0.064732625,0.017164737,0.009409511,1828157.03,-0.349924596,0.000340862,¦Á-Mg£¬(Mg£¬Al)3Gd£¬Al2Gd,,2.6,,,,,435,12,,,6.2¡Á10-2s-1,400,14,,,,,,,,,,,,,,¼·Ñ¹,ÊÒÎÂ,323,¼·Ñ¹,ÊÒÎÂ,23
187,Mg-Gd-Al-Zn,93,1.2,1,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15998352,0.017684147,3.67974027,0.038966978,15.06733894,0.033961432,0.14112734,0.038492958,3.743321779,0.021566821,25.53190708,0.46821842,12.48691129,0.376591979,1395.346059,0.173537176,-0.384072556,0.3136455,7.622305984,0.032173589,1.313877049,0.029990687,8.727570176,0.029200719,24.95852735,0.042986317,0.005517091,0.022760213,2.058200357,0.309687381,188.8425859,0.090255755,927.5264777,0.064732625,0.017164737,0.009409511,1828157.03,-0.349924596,0.000340862,¦Á-Mg£¬(Mg£¬Al)3Gd£¬Al2Gd,,2.8,,,,,500,12,,,6.2¡Á10-2s-1,400,14,,,,,,,,,,,,,,¼·Ñ¹,ÊÒÎÂ,322,¼·Ñ¹,ÊÒÎÂ,20
188,Mg-9Al-1Zn-0.3La,89.7,9,1,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15864211,0.030534812,3.706024907,0.040610301,15.35752938,0.069058102,0.139312729,0.041768647,3.709385277,0.040659459,24.74258494,0.150156262,12.17469754,0.126188619,1481.513831,0.267983535,-0.330949326,0.70248767,7.51442442,0.063017046,1.335934003,0.063587695,8.858618548,0.06337672,24.81725822,0.00788696,0.038913342,0.018095357,2.120910341,0.315193864,193.3544356,0.07150614,923.2738071,0.017082294,0.016766449,0.00959479,1813878.686,-0.677569718,0.000281135,"¦Á-Mg,¦Â-Mg17Al12,Al11La3",,74,,,,,,,,5,,,,,,,,,,,,,,,,,ÖýÌ¬,25,193,ÖýÌ¬,25,4.5
189,Mg-9Al-1Zn-0.5La,89.5,9,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158649577,0.030754143,3.70600957,0.040670675,15.35665215,0.069315612,0.139333442,0.042789331,3.709084993,0.040812038,24.78421669,0.173428617,12.19104921,0.143978129,1482.560377,0.269530807,-0.330511987,0.705544518,7.513464733,0.06326082,1.335902703,0.063724008,8.857993342,0.063682187,24.81797084,0.008083376,0.038968524,0.018289221,2.121470622,0.315462128,193.2969193,0.073720622,923.3703618,0.017964021,0.016769524,0.00959311,1816598.138,-0.692119144,0.000284485,"¦Á-Mg,¦Â-Mg17Al12,Al11La3",,59.891,,,,,,,,5,,,,,,,,,,,,,,,,,ÖýÌ¬,25,206,ÖýÌ¬,25,5.5
190,Mg-9Al-1Zn-0.7La,89.3,9,1,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158657069,0.030972539,3.705994182,0.040731162,15.35577197,0.069573043,0.139354224,0.043788454,3.708783698,0.040964448,24.82598878,0.193847737,12.20745601,0.159757657,1483.61045,0.271068092,-0.330073174,0.708610887,7.51250181,0.06350434,1.335871298,0.063860492,8.857366029,0.063987226,24.81868586,0.008275648,0.039023861,0.018483635,2.122032793,0.315730539,193.2392092,0.075878996,923.467242,0.01880629,0.01677261,0.009591424,1819325.757,-0.706722,0.00028792,"¦Á-Mg,¦Â-Mg17Al12,Al11La3",,51.739,,,,,,,,5,,,,,,,,,,,,,,,,,ÖýÌ¬,25,212,ÖýÌ¬,25,5.7
